date,match_id,team_1_name,team_1_goalsScored,team_1_halfTimeGoalsScored,team_1_cornerCount,team_1_shots,team_1_shotsOnTarget,team_1_foulsConceded,team_1_yellowConceded,team_1_redConceded,team_1_result,team_1_goalsConceded,team_1_halfTimeGoalsConceded,team_1_cornersConceded,team_1_shotsConceded,team_1_shotsOnTargetConceded,team_1_foulsReceived,team_1_yellowOpponent,team_1_redOpponent,team_1_home_or_away,team_1_average_goalsScored_last_five,team_1_average_halfTimeGoalsScored_last_five,team_1_average_cornerCount_last_five,team_1_average_shots_last_five,team_1_average_shotsOnTarget_last_five,team_1_average_foulsConceded_last_five,team_1_average_yellowConceded_last_five,team_1_average_redConceded_last_five,team_1_average_result_last_five,team_1_average_goalsConceded_last_five,team_1_average_halfTimeGoalsConceded_last_five,team_1_average_cornersConceded_last_five,team_1_average_shotsConceded_last_five,team_1_average_shotsOnTargetConceded_last_five,team_1_average_foulsReceived_last_five,team_1_average_yellowOpponent_last_five,team_1_average_redOpponent_last_five,team_1_promoted,team_1_win_streak_before_match,team_1_unbeaten_streak_before_match,team_2_name,team_2_goalsScored,team_2_halfTimeGoalsScored,team_2_cornerCount,team_2_shots,team_2_shotsOnTarget,team_2_foulsConceded,team_2_yellowConceded,team_2_redConceded,team_2_result,team_2_goalsConceded,team_2_halfTimeGoalsConceded,team_2_cornersConceded,team_2_shotsConceded,team_2_shotsOnTargetConceded,team_2_foulsReceived,team_2_yellowOpponent,team_2_redOpponent,team_2_home_or_away,team_2_average_goalsScored_last_five,team_2_average_halfTimeGoalsScored_last_five,team_2_average_cornerCount_last_five,team_2_average_shots_last_five,team_2_average_shotsOnTarget_last_five,team_2_average_foulsConceded_last_five,team_2_average_yellowConceded_last_five,team_2_average_redConceded_last_five,team_2_average_result_last_five,team_2_average_goalsConceded_last_five,team_2_average_halfTimeGoalsConceded_last_five,team_2_average_cornersConceded_last_five,team_2_average_shotsConceded_last_five,team_2_average_shotsOnTargetConceded_last_five,team_2_average_foulsReceived_last_five,team_2_average_yellowOpponent_last_five,team_2_average_redOpponent_last_five,team_2_promoted,team_2_win_streak_before_match,team_2_unbeaten_streak_before_match
2020-11-27,221144,Crystal Palace,0,0,7,12,3,9,2,0,0.0,2,0,3,14,7,10,2,0,Home,1.4,1.0,4.4,10.2,4.8,9.2,1.2,0.2,1.4,1.2,0.8,5.2,14.0,3.6,10.0,1.2,0.4,0,0,0,Newcastle,2,0,3,14,7,10,2,0,3.0,0,0,7,12,3,9,2,0,Away,0.8,0.2,3.6,7.0,2.6,10.0,1.6,0.0,0.8,2.0,0.6,5.0,17.6,6.4,11.2,1.2,0.0,0,0,0
2020-12-13,221169,Crystal Palace,1,0,4,16,5,15,1,0,1.0,1,1,7,14,6,11,1,0,Home,1.8,0.8,5.8,13.2,4.4,9.4,1.2,0.2,1.2,1.4,1.0,4.8,11.4,4.6,9.4,1.6,0.2,0,1,1,Tottenham,1,1,7,14,6,11,1,0,1.0,1,0,4,16,5,15,1,0,Away,1.4,0.8,3.2,8.6,2.8,12.8,1.4,0.0,2.6,0.2,0.0,7.2,12.8,2.8,16.2,2.0,0.0,0,1,10
2020-12-19,221183,Crystal Palace,0,0,5,5,3,5,1,0,0.0,7,3,4,14,8,11,0,0,Home,1.4,0.4,5.4,13.8,4.2,12.2,1.2,0.2,1.0,1.2,0.6,4.6,11.2,4.6,10.4,1.4,0.2,0,0,3,Liverpool,7,3,4,14,8,11,0,0,3.0,0,0,5,5,3,5,1,0,Away,2.2,0.8,6.4,14.0,7.6,9.8,0.6,0.0,2.2,0.6,0.4,4.6,9.8,3.4,9.4,2.0,0.0,0,1,9
2020-12-28,221203,Crystal Palace,1,0,2,4,1,10,0,0,1.0,1,0,5,17,3,7,1,0,Home,1.4,0.4,4.4,12.0,4.4,12.8,1.8,0.2,1.0,2.6,1.2,4.8,13.4,6.0,11.6,0.8,0.4,0,0,0,Leicester,1,0,5,17,3,7,1,0,1.0,1,0,2,4,1,10,0,0,Away,1.8,1.2,5.2,13.8,3.6,10.2,2.2,0.0,2.0,1.0,0.6,4.4,8.8,3.6,13.0,1.6,0.0,0,0,2
2021-01-02,221214,Crystal Palace,2,2,3,9,4,8,1,0,3.0,0,0,6,7,2,18,3,0,Home,0.6,0.2,3.6,9.2,3.4,11.6,1.4,0.2,0.6,2.6,1.0,5.0,15.0,5.8,11.0,0.6,0.2,0,0,1,Sheff Utd,0,0,6,7,2,18,3,0,0.0,2,2,3,9,4,8,1,0,Away,0.6,0.2,4.6,7.4,2.8,14.0,2.6,0.2,0.2,1.8,0.8,6.2,12.6,5.0,9.6,1.6,0.0,0,0,0
2021-01-26,221241,Crystal Palace,2,1,3,6,3,9,0,0,0.0,3,2,4,17,7,8,0,0,Home,0.6,0.4,2.6,8.0,2.6,10.6,1.2,0.0,1.0,1.6,0.4,6.6,13.8,5.0,12.4,1.2,0.2,0,0,0,West Ham,3,2,4,17,7,8,0,0,3.0,2,1,3,6,3,9,0,0,Away,1.2,0.4,4.4,11.8,4.4,10.0,0.6,0.0,2.2,0.6,0.2,3.6,9.4,2.6,10.4,1.4,0.0,0,3,5
2021-01-30,221252,Crystal Palace,1,0,1,11,2,7,1,0,3.0,0,0,6,6,4,10,2,0,Home,1.0,0.6,2.4,6.6,2.0,9.2,0.4,0.0,1.0,1.6,0.6,6.6,13.0,4.4,10.4,1.0,0.0,0,0,0,Wolves,0,0,6,6,4,10,2,0,0.0,1,0,1,11,2,7,1,0,Away,1.2,1.2,5.6,11.8,3.6,7.6,1.4,0.0,0.4,1.8,0.6,5.0,11.0,4.0,12.6,1.4,0.0,0,0,1
2021-02-13,221282,Crystal Palace,0,0,7,13,3,15,0,0,0.0,3,2,4,16,4,14,0,0,Home,1.0,0.6,1.8,6.6,2.2,8.6,1.2,0.0,1.2,2.0,1.0,7.0,14.8,5.8,9.6,0.6,0.0,0,0,0,Burnley,3,2,4,16,4,14,0,0,3.0,0,0,7,13,3,15,0,0,Away,1.0,0.0,2.6,7.8,3.2,9.8,1.4,0.0,1.4,1.4,1.0,6.0,18.2,6.4,8.0,0.6,0.0,0,0,1
2021-02-28,221308,Crystal Palace,0,0,1,3,0,10,1,0,1.0,0,0,3,16,4,14,1,0,Home,1.0,0.6,2.4,8.2,2.6,9.4,1.2,0.0,1.8,1.4,0.8,7.4,17.0,5.0,11.2,1.0,0.0,0,1,1,Fulham,0,0,3,16,4,14,1,0,1.0,0,0,1,3,0,10,1,0,Away,0.8,0.0,5.4,12.6,3.2,13.6,1.4,0.0,1.6,0.6,0.4,3.8,7.2,2.6,9.6,1.4,0.2,1,1,4
2021-03-03,221317,Crystal Palace,0,0,4,8,2,4,1,0,1.0,0,0,6,11,1,13,0,0,Home,0.8,0.6,2.4,6.6,2.2,10.0,1.2,0.0,1.4,1.4,0.8,6.8,19.0,5.0,12.0,0.8,0.0,0,0,2,Man Utd,0,0,6,11,1,13,0,0,1.0,0,0,4,8,2,4,1,0,Away,3.2,1.6,5.0,14.8,7.4,11.2,1.4,0.0,1.8,1.0,0.4,3.0,8.8,3.8,10.2,2.4,0.4,0,0,6
2021-03-13,221334,Crystal Palace,1,1,3,6,4,16,3,0,3.0,0,0,2,12,1,15,1,0,Home,0.6,0.4,3.4,6.4,1.6,10.4,1.0,0.0,1.0,1.6,0.6,5.4,16.0,3.8,12.0,1.0,0.0,0,0,0,West Brom,0,0,2,12,1,15,1,0,0.0,1,1,3,6,4,16,3,0,Away,0.4,0.4,5.6,9.4,2.8,10.8,1.6,0.2,1.2,0.4,0.2,4.8,10.2,4.4,11.0,0.8,0.0,1,0,1
2021-04-10,221359,Crystal Palace,1,0,0,1,1,7,1,0,0.0,4,3,8,23,10,12,0,0,Home,0.6,0.4,3.4,7.0,2.6,11.4,1.6,0.0,1.2,1.0,0.2,3.0,13.2,3.6,12.0,1.2,0.0,0,0,2,Chelsea,4,3,8,23,10,12,0,0,3.0,1,0,0,1,1,7,1,0,Away,1.0,0.6,5.4,16.2,7.2,9.4,0.4,0.2,1.6,1.0,0.4,4.6,9.2,3.4,11.0,1.8,0.0,0,0,0
2021-05-01,221385,Crystal Palace,0,0,2,9,4,9,2,0,0.0,2,0,6,20,3,10,0,0,Home,1.0,0.6,2.8,5.8,2.8,12.4,1.6,0.0,0.8,2.2,0.8,4.2,15.0,5.6,11.6,1.0,0.0,0,0,0,Man City,2,0,6,20,3,10,0,0,3.0,0,0,2,9,4,9,2,0,Away,2.6,1.0,5.6,15.6,6.2,10.0,1.6,0.2,2.4,1.0,0.6,2.8,5.8,2.6,11.6,0.6,0.4,0,1,1
2021-05-16,221412,Crystal Palace,3,1,7,23,8,23,3,0,3.0,2,2,7,19,5,13,2,0,Home,1.0,0.6,4.6,9.2,3.8,9.8,1.6,0.0,0.6,2.2,0.8,7.6,15.2,4.8,13.2,0.6,0.0,0,0,0,Aston Villa,2,2,7,19,5,13,2,0,0.0,3,1,7,23,8,23,3,0,Away,1.2,0.8,6.4,13.8,5.2,12.2,1.0,0.4,1.0,1.6,0.8,5.0,14.4,4.4,11.2,0.8,0.2,0,0,1
2021-05-19,221423,Crystal Palace,1,0,6,12,6,7,2,0,0.0,3,1,7,6,3,7,1,0,Home,1.4,0.8,6.0,13.6,5.2,13.0,2.0,0.0,1.2,1.8,0.6,7.4,14.4,3.8,13.4,1.0,0.0,0,1,1,Arsenal,3,1,7,6,3,7,1,0,3.0,1,0,6,12,6,7,2,0,Away,1.4,0.8,6.4,14.2,4.4,8.8,0.8,0.0,2.0,0.6,0.0,4.4,9.4,1.8,9.4,2.0,0.2,0,3,3
2021-08-21,221448,Crystal Palace,0,0,3,7,2,12,3,0,1.0,0,0,5,14,3,9,1,0,Home,1.0,0.4,4.8,11.0,4.6,12.4,2.0,0.0,0.6,2.6,1.4,9.0,14.0,5.0,13.0,1.4,0.0,0,0,0,Brentford,0,0,5,14,3,9,1,0,1.0,0,0,3,7,2,12,3,0,Away,2.0,1.0,2.0,8.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0,5.0,22.0,4.0,8.0,0.0,0.0,1,1,1
2021-09-11,221466,Crystal Palace,3,0,8,18,4,13,2,0,3.0,0,0,2,2,1,15,1,1,Home,0.6,0.0,3.0,7.4,3.0,9.0,1.4,0.0,0.4,2.0,1.0,7.2,13.2,4.2,10.2,1.0,0.0,0,0,2,Tottenham,0,0,2,2,1,15,1,1,0.0,3,0,8,18,4,13,2,0,Away,1.6,0.8,5.6,11.4,5.0,9.6,2.4,0.0,2.4,0.8,0.6,6.4,16.4,4.4,10.6,1.2,0.0,0,4,4
2021-09-27,221495,Crystal Palace,1,1,6,8,3,12,2,0,1.0,1,0,5,8,4,10,3,0,Home,1.0,0.0,4.2,10.2,2.2,10.8,1.2,0.0,1.0,1.6,0.8,5.4,13.6,4.8,13.2,1.2,0.2,0,0,0,Brighton,1,0,5,8,4,10,3,0,1.0,1,1,6,8,3,12,2,0,Away,1.4,0.6,5.4,11.4,4.2,9.0,2.0,0.0,2.4,0.8,0.4,4.8,11.8,2.6,8.8,1.6,0.0,0,2,2
2021-10-03,221502,Crystal Palace,2,0,1,18,4,15,2,0,1.0,2,2,3,9,5,11,3,0,Home,1.2,0.2,5.0,11.0,2.6,11.0,1.6,0.0,1.2,1.2,0.4,5.4,12.6,4.4,12.2,1.8,0.2,0,0,1,Leicester,2,2,3,9,5,11,3,0,1.0,2,0,1,18,4,15,2,0,Away,1.2,0.4,6.2,11.2,2.6,8.2,1.2,0.2,0.8,2.0,1.0,7.0,14.6,5.4,8.6,2.0,0.0,0,0,1
2021-10-23,221518,Crystal Palace,1,0,3,15,3,13,3,0,1.0,1,0,7,6,2,9,4,0,Home,1.6,0.2,4.8,13.2,3.8,11.0,1.6,0.0,1.2,1.6,0.8,5.2,12.2,5.2,12.0,2.2,0.2,0,0,3,Newcastle,1,0,7,6,2,9,4,0,1.0,1,0,3,15,3,13,3,0,Away,1.2,0.8,3.8,12.8,3.8,8.2,2.2,0.2,0.4,2.2,1.2,5.2,15.8,5.4,11.6,1.6,0.0,0,0,0
2021-11-06,221540,Crystal Palace,2,0,4,13,6,14,2,0,3.0,0,0,6,4,2,13,1,0,Home,1.6,0.4,3.0,11.6,3.8,11.0,2.2,0.0,1.4,1.2,0.6,5.6,10.8,4.0,9.6,2.6,0.2,0,1,5,Wolves,0,0,6,4,2,13,1,0,0.0,2,0,4,13,6,14,2,0,Away,1.8,0.8,3.8,7.8,3.6,12.8,1.4,0.0,2.6,1.0,0.2,4.8,14.4,4.4,9.6,1.4,0.0,0,1,5
2021-11-27,221557,Crystal Palace,1,0,7,8,3,12,3,0,0.0,2,1,3,10,3,10,3,0,Home,2.0,0.8,3.6,12.6,5.2,11.4,2.4,0.0,1.8,1.2,0.6,5.8,11.2,4.4,10.8,2.0,0.2,0,0,7,Aston Villa,2,1,3,10,3,10,3,0,3.0,1,0,7,8,3,12,3,0,Away,1.2,0.2,5.2,11.2,4.0,8.8,2.6,0.2,0.6,2.2,1.0,7.4,13.4,5.4,14.4,2.4,0.0,0,1,1
2021-12-12,221593,Crystal Palace,3,1,8,17,6,15,0,0,3.0,1,0,2,12,6,14,2,0,Home,1.2,0.6,5.4,11.2,4.0,13.0,2.6,0.0,0.8,1.4,0.6,5.6,12.0,4.0,13.6,2.6,0.0,0,0,0,Everton,1,0,2,12,6,14,2,0,0.0,3,1,8,17,6,15,0,0,Away,0.6,0.2,2.8,9.8,3.0,9.4,2.4,0.2,0.8,1.8,1.0,5.2,11.4,4.2,11.6,2.8,0.0,0,1,1
2021-12-15,221597,Crystal Palace,2,1,4,9,6,16,2,0,1.0,2,2,6,15,4,20,4,0,Home,1.4,0.8,6.2,12.0,4.0,13.2,2.2,0.0,0.8,1.6,0.6,4.8,13.6,4.8,13.8,2.8,0.0,0,1,1,Southampton,2,2,6,15,4,20,4,0,1.0,2,1,4,9,6,16,2,0,Away,0.8,0.8,6.0,12.8,5.0,12.2,1.6,0.0,0.4,2.4,1.4,5.0,14.4,5.0,8.6,2.0,0.0,0,0,0
2021-12-28,221612,Crystal Palace,3,3,8,19,6,9,1,0,3.0,0,0,8,12,3,13,2,0,Home,1.0,0.4,4.8,9.4,3.0,13.0,1.6,0.2,0.8,1.6,0.8,5.6,15.0,4.4,16.2,2.8,0.0,0,0,0,Norwich,0,0,8,12,3,13,2,0,0.0,3,3,8,19,6,9,1,0,Away,0.2,0.0,5.4,9.6,3.4,9.2,1.4,0.2,0.2,2.4,0.8,5.8,14.4,5.0,10.4,1.0,0.0,1,0,0
2022-01-01,221621,Crystal Palace,2,0,9,22,6,6,0,0,0.0,3,3,1,10,5,16,2,0,Home,1.6,1.0,5.6,11.4,4.0,11.8,1.2,0.2,1.4,1.4,0.8,5.8,14.4,4.4,15.8,2.2,0.0,0,1,1,West Ham,3,3,1,10,5,16,2,0,3.0,2,0,9,22,6,6,0,0,Away,1.8,0.6,4.4,11.6,4.0,10.4,1.0,0.2,1.4,1.6,0.8,5.2,14.8,5.4,10.4,2.0,0.0,0,1,1
2022-01-23,221647,Crystal Palace,1,0,2,8,5,12,4,0,0.0,3,2,5,15,7,10,1,0,Home,1.6,0.8,4.6,11.4,3.8,9.6,1.2,0.2,1.0,1.8,1.4,5.6,14.6,4.4,15.2,1.8,0.0,0,0,1,Liverpool,3,2,5,15,7,10,1,0,3.0,1,0,2,8,5,12,4,0,Away,2.0,1.2,8.6,19.8,7.4,10.0,1.6,0.2,1.6,1.2,0.8,2.6,8.2,3.0,7.0,1.8,0.0,0,1,2
2022-02-19,221674,Crystal Palace,0,0,4,7,0,4,1,0,0.0,1,0,4,9,3,20,3,0,Home,1.0,0.0,5.2,10.4,4.0,10.0,1.6,0.0,0.6,1.6,1.2,4.4,11.6,3.8,11.6,1.0,0.0,0,0,2,Chelsea,1,0,4,9,3,20,3,0,3.0,0,0,4,7,0,4,1,0,Away,1.2,0.8,6.8,12.0,4.4,9.4,2.2,0.0,1.2,1.0,0.4,6.4,11.0,4.6,10.6,1.0,0.0,0,1,2
2022-02-26,221687,Crystal Palace,1,1,5,11,4,5,0,0,1.0,1,0,4,5,1,17,2,0,Home,1.2,0.4,5.0,8.2,3.6,10.0,1.6,0.0,1.0,1.2,0.8,4.4,9.2,2.8,12.6,1.6,0.0,0,1,1,Burnley,1,0,4,5,1,17,2,0,1.0,1,1,5,11,4,5,0,0,Away,1.0,0.4,3.6,11.0,3.6,10.8,1.4,0.0,1.6,0.4,0.4,7.2,13.6,3.4,9.0,1.0,0.0,0,2,2
2022-03-14,221716,Crystal Palace,0,0,2,7,1,6,3,0,1.0,0,0,6,18,4,11,1,0,Home,1.4,1.0,5.8,8.6,4.0,7.2,1.0,0.0,1.6,0.6,0.2,4.8,8.6,2.4,14.4,1.6,0.0,0,1,3,Man City,0,0,6,18,4,11,1,0,1.0,0,0,2,7,1,6,3,0,Away,2.6,1.0,8.8,19.0,7.6,8.8,0.8,0.0,2.4,0.8,0.4,2.6,6.2,2.8,9.6,1.4,0.0,0,2,2
2022-04-04,221733,Crystal Palace,3,2,0,6,5,11,0,0,3.0,0,0,2,12,3,15,2,0,Home,1.4,1.0,4.4,8.8,3.6,6.4,1.6,0.0,1.6,0.6,0.2,5.4,10.4,2.8,14.6,1.6,0.0,0,0,4,Arsenal,0,0,2,12,3,15,2,0,0.0,3,2,0,6,5,11,0,0,Away,1.6,0.8,3.6,16.4,4.4,10.0,1.2,0.0,2.4,1.0,0.4,4.6,8.4,3.2,9.2,1.8,0.0,0,1,1
2022-04-25,221766,Crystal Palace,0,0,6,17,7,12,2,0,1.0,0,0,3,9,2,13,2,0,Home,1.2,0.8,3.6,9.2,3.8,9.8,1.6,0.0,1.4,0.6,0.6,4.0,13.4,3.8,12.4,1.0,0.0,0,0,0,Leeds,0,0,3,9,2,13,2,0,1.0,0,0,6,17,7,12,2,0,Away,1.8,0.6,5.2,10.8,4.4,15.0,2.6,0.0,2.0,1.4,0.6,3.8,12.6,5.6,9.4,1.6,0.2,0,1,4
2022-05-07,221781,Crystal Palace,1,1,8,15,7,11,2,0,3.0,0,0,5,6,1,18,1,1,Home,1.2,0.4,4.4,11.6,4.4,11.6,1.4,0.0,1.4,0.8,0.8,3.2,10.8,3.0,12.8,1.4,0.0,0,1,2,Watford,0,0,5,6,1,18,1,1,0.0,1,1,8,15,7,11,2,0,Away,0.6,0.4,4.2,9.6,2.0,9.4,1.2,0.0,0.0,2.8,1.2,7.8,16.8,5.4,9.6,1.0,0.0,1,0,0
2022-05-22,221811,Crystal Palace,1,1,3,6,3,12,2,0,3.0,0,0,6,10,4,22,4,0,Home,1.2,0.6,6.2,13.8,5.6,12.4,2.6,0.0,1.6,1.0,0.2,3.8,9.6,3.2,12.8,1.4,0.2,0,0,0,Man Utd,0,0,6,10,4,22,4,0,0.0,1,1,3,6,3,12,2,0,Away,1.0,0.4,4.0,9.2,3.8,8.0,1.8,0.0,0.8,2.4,1.0,7.0,15.6,5.6,8.6,1.0,0.0,0,0,0
2022-08-05,221816,Crystal Palace,0,0,3,10,2,16,1,0,0.0,2,1,5,10,2,11,2,0,Home,1.4,0.8,5.6,11.6,4.8,12.4,2.6,0.0,2.0,1.0,0.2,4.4,9.8,3.6,14.6,1.8,0.2,0,1,1,Arsenal,2,1,5,10,2,11,2,0,3.0,0,0,3,10,2,16,1,0,Away,1.8,1.0,7.4,15.4,6.2,10.6,2.0,0.2,1.8,1.6,0.8,4.2,9.8,3.4,10.2,1.2,0.2,0,1,1
2022-08-20,221837,Crystal Palace,3,1,4,17,9,16,2,0,3.0,1,1,2,13,5,14,1,0,Home,1.0,0.8,3.6,9.2,3.4,12.8,2.6,0.0,1.0,1.4,0.2,4.0,13.8,4.0,12.0,2.2,0.2,0,0,1,Aston Villa,1,1,2,13,5,14,1,0,0.0,3,1,4,17,9,16,2,0,Away,1.2,0.4,5.0,13.2,4.2,11.6,1.8,0.0,1.0,1.6,0.4,7.4,14.4,4.2,13.0,1.6,0.2,0,1,1
2022-08-30,221856,Crystal Palace,1,0,4,13,4,11,1,0,1.0,1,0,6,9,3,8,2,0,Home,1.4,1.0,2.6,8.4,3.8,12.0,2.2,0.0,1.4,1.6,0.4,4.6,15.0,4.0,13.6,2.0,0.2,0,0,0,Brentford,1,0,6,9,3,8,2,0,1.0,1,0,4,13,4,11,1,0,Away,2.0,1.0,5.6,13.4,5.0,7.4,1.2,0.2,1.0,1.6,0.8,4.0,15.0,6.2,11.0,2.0,0.0,0,0,1
2022-10-01,221885,Crystal Palace,1,1,5,7,3,11,1,0,0.0,2,1,2,13,3,13,3,0,Home,1.4,0.8,3.2,11.6,5.4,11.0,2.0,0.0,1.2,1.4,0.2,6.2,17.4,4.6,12.4,1.6,0.2,0,0,2,Chelsea,2,1,2,13,3,13,3,0,3.0,1,1,5,7,3,11,1,0,Away,1.4,0.4,6.0,11.0,3.2,10.0,2.0,0.4,1.4,1.8,0.8,5.6,10.8,5.2,11.6,1.2,0.0,0,1,1
2022-10-09,221898,Crystal Palace,2,1,5,13,5,13,3,0,3.0,1,1,3,10,4,23,3,0,Home,1.4,0.8,3.8,11.6,5.4,11.6,1.4,0.0,1.0,1.6,0.4,5.8,15.2,4.4,13.6,1.8,0.0,0,0,0,Leeds,1,1,3,10,4,23,3,0,0.0,2,1,5,13,5,13,3,0,Away,1.2,0.6,5.0,12.4,4.0,14.4,2.2,0.2,1.0,1.4,0.6,4.8,13.4,4.8,10.8,2.0,0.2,0,0,1
2022-10-18,221914,Crystal Palace,2,0,4,14,4,14,3,0,3.0,1,1,3,10,4,18,1,0,Home,0.8,0.4,4.2,12.0,4.4,12.0,1.6,0.0,1.2,0.8,0.4,6.6,13.8,4.2,16.2,2.4,0.0,0,0,2,Wolves,1,1,3,10,4,18,1,0,0.0,2,0,4,14,4,14,3,0,Away,0.4,0.2,4.4,9.0,2.2,9.6,2.0,0.2,1.2,1.6,0.8,4.6,15.2,4.4,10.4,1.8,0.0,0,1,1
2022-10-29,221936,Crystal Palace,1,1,8,12,3,13,3,0,3.0,0,0,4,14,4,12,3,0,Home,1.0,0.4,4.0,10.2,3.0,13.0,2.6,0.0,1.4,1.4,0.8,4.0,11.2,4.4,17.6,2.4,0.0,0,0,0,Southampton,0,0,4,14,4,12,3,0,0.0,1,1,8,12,3,13,3,0,Away,0.8,0.4,4.8,11.2,4.0,10.0,1.8,0.0,1.0,1.6,0.6,8.0,17.0,4.6,6.6,1.0,0.0,0,0,3
2022-12-26,221963,Crystal Palace,0,0,1,4,0,12,0,2,0.0,3,1,8,23,11,15,0,0,Home,1.0,0.4,5.2,11.6,3.0,12.2,3.0,0.0,1.8,1.2,0.6,2.6,9.4,3.6,13.4,1.8,0.0,0,0,0,Fulham,3,1,8,23,11,15,0,0,3.0,0,0,1,4,0,12,0,2,Away,1.6,0.6,7.6,14.2,5.6,9.8,1.6,0.0,1.4,1.2,0.6,5.2,13.0,5.8,9.4,1.4,0.4,1,0,0
2023-01-04,221990,Crystal Palace,0,0,10,19,4,11,1,0,0.0,4,0,4,14,6,8,2,0,Home,1.0,0.8,5.2,10.8,3.0,11.2,1.8,0.4,1.8,1.0,0.4,3.4,11.4,4.2,13.0,1.8,0.0,0,1,1,Tottenham,4,0,4,14,6,8,2,0,3.0,0,0,10,19,4,11,1,0,Away,2.0,0.2,8.6,14.6,6.0,9.6,1.6,0.0,1.4,2.2,1.2,3.2,10.6,4.8,9.2,1.6,0.2,0,0,0
2023-01-18,222003,Crystal Palace,1,0,3,10,5,9,1,0,1.0,1,1,3,15,4,10,2,0,Home,0.4,0.4,6.0,11.2,3.0,12.8,2.2,0.4,0.6,1.8,0.2,5.2,13.4,5.2,12.2,1.8,0.0,0,0,0,Man Utd,1,1,3,15,4,10,2,0,1.0,1,0,3,10,5,9,1,0,Away,2.2,0.8,4.8,14.6,6.6,12.4,2.0,0.0,3.0,0.4,0.0,6.6,8.8,3.6,7.2,1.2,0.0,0,5,5
2023-01-21,222010,Crystal Palace,0,0,3,6,1,13,4,0,1.0,0,0,15,16,7,7,2,0,Home,0.6,0.4,5.6,11.6,4.0,12.0,1.6,0.4,0.8,1.8,0.4,5.6,14.6,5.6,12.0,2.0,0.0,0,0,1,Newcastle,0,0,15,16,7,7,2,0,1.0,0,0,3,6,1,13,4,0,Away,1.0,0.6,6.8,13.2,3.8,11.0,2.2,0.0,2.2,0.0,0.0,4.2,8.6,1.8,12.6,2.8,0.0,0,1,14
2023-02-11,222028,Crystal Palace,1,0,1,6,1,10,4,0,1.0,1,0,6,17,7,11,1,0,Home,0.4,0.0,5.6,11.0,3.6,11.8,2.6,0.0,0.4,1.6,0.4,7.6,14.8,5.4,8.8,1.8,0.2,0,0,0,Brighton,1,0,6,17,7,11,1,0,1.0,1,0,1,6,1,10,4,0,Away,2.4,0.4,5.8,15.4,6.4,9.6,1.8,0.0,2.0,1.4,0.6,3.6,10.2,3.4,10.0,2.0,0.0,0,1,4
2023-02-25,222053,Crystal Palace,0,0,5,6,0,11,2,0,1.0,0,0,3,12,4,14,5,0,Home,0.8,0.0,3.6,8.4,2.8,9.8,2.6,0.0,0.8,1.0,0.4,6.2,14.8,5.6,9.4,1.6,0.2,0,0,2,Liverpool,0,0,3,12,4,14,5,0,1.0,0,0,5,6,0,11,2,0,Away,0.8,0.6,4.6,14.2,4.4,10.8,1.8,0.0,1.4,1.2,0.4,4.6,11.8,4.4,9.0,1.4,0.2,0,2,2
2023-03-11,222072,Crystal Palace,0,0,2,4,0,11,2,0,0.0,1,0,6,14,4,17,2,0,Home,0.6,0.0,4.2,7.0,1.6,11.0,2.6,0.2,0.6,1.0,0.4,3.6,12.6,4.4,11.6,2.2,0.2,0,0,0,Man City,1,0,6,14,4,17,2,0,3.0,0,0,2,4,0,11,2,0,Away,2.6,1.8,7.0,16.6,5.8,10.2,1.6,0.0,2.6,0.8,0.2,2.6,7.6,1.6,11.2,2.2,0.0,0,2,5
2023-04-01,222090,Crystal Palace,2,0,10,31,9,12,3,0,3.0,1,0,1,3,2,16,4,0,Home,0.2,0.0,3.8,6.4,1.4,13.8,2.0,0.2,0.2,1.4,0.8,3.4,12.0,3.8,13.2,2.0,0.0,0,0,0,Leicester,1,0,1,3,2,16,4,0,0.0,2,0,10,31,9,12,3,0,Away,0.4,0.2,3.2,12.4,2.2,11.0,1.4,0.2,0.2,1.8,1.0,6.0,14.0,4.6,10.2,1.6,0.2,0,0,1
2023-04-22,222125,Crystal Palace,0,0,8,12,2,12,1,0,1.0,0,0,1,10,5,14,1,1,Home,2.0,0.2,4.8,15.0,5.2,12.6,1.6,0.0,1.8,1.4,0.8,3.0,10.2,4.6,10.8,2.2,0.0,0,3,3,Everton,0,0,1,10,5,14,1,1,1.0,0,0,8,12,2,12,1,0,Away,1.0,0.4,3.6,14.0,4.6,10.4,1.4,0.2,1.0,1.6,0.4,7.4,18.0,6.2,10.0,1.6,0.2,0,0,0
2023-04-29,222140,Crystal Palace,4,3,8,16,6,9,1,0,3.0,3,2,5,8,4,17,2,0,Home,1.8,0.2,7.0,16.4,5.0,11.8,2.0,0.0,2.0,0.8,0.4,3.2,8.8,4.2,12.0,3.2,0.2,0,0,0,West Ham,3,2,5,8,4,17,2,0,0.0,4,3,8,16,6,9,1,0,Away,1.8,1.4,5.2,11.4,4.4,9.6,1.2,0.0,1.4,1.8,1.0,6.6,15.8,5.0,9.0,1.0,0.0,0,0,0
